Segment,CustLocation,Customer_Count,Monetary,Recency,Frequency
High Value,LOWER PAREL W MUMBAI,4,1299.225,45.0,1.0
High Value,LOWER PAREL WEST,3,1205.6666666666667,42.333333333333336,1.0
High Value,LOWERPAREL MUMBAI,3,1657.0,40.0,1.0
High Value,LOWERPAREL WEST MUMBAI,1,40.0,44.0,1.0
High Value,LOWR PAREL MUMBAI,2,482.5,54.5,1.0
High Value,LUCKNOE,1,1000.0,47.0,1.0
High Value,LUCKNOW,2229,1313.0699865410497,43.38133692238672,1.0
High Value,LUDDALORE,2,612.82,44.0,1.0
High Value,LUDHIANA,1412,1312.0165864022663,43.15226628895184,1.0
High Value,LUDHIANA KHANNA,3,1581.9866666666667,43.333333333333336,1.0
High Value,LUNAWADA,1,20.0,50.0,1.0
High Value,LUNGLEI,2,866.0,46.0,1.0
High Value,LUPUNG,1,1002.0,25.0,1.0
High Value,LUTON,5,6650.6,47.0,1.0
High Value,M GARH MAHENDERGARH,1,16489.0,43.0,1.0
High Value,M GOBINDGARH,10,4557.8,47.2,1.0
High Value,MACHILIPATNAM,1,48.0,42.0,1.0
High Value,MADANPLLI,1,255.0,37.0,1.0
High Value,MADANPURI MUMBAI,1,1277.0,48.0,1.0
High Value,MADDUR,4,5708.5,43.5,1.0
High Value,MADHANANDHAPURAM CHENNAI,2,3737.02,46.0,1.0
High Value,MADHAPAR,1,434.0,53.0,1.0
High Value,MADHAPAR (GUJARAT),1,1851.26,47.0,1.0
High Value,MADHAPUR,2,465.0,41.5,1.0
High Value,MADHAPUR HYDERABAD,2,713.75,41.0,1.0
High Value,MADHAVAARAM NR R C APP CHENNAI,1,300.0,42.0,1.0
High Value,MADHEPURA,13,1384.397692307692,37.15384615384615,1.0
High Value,MADHOPUR,3,233.0,44.333333333333336,1.0
High Value,MADHUBANI,44,462.01363636363635,42.68181818181818,1.0
High Value,MADHUGORA,1,260.0,29.0,1.0
High Value,MADHUPARK ROAD MUMBAI,1,201.0,38.0,1.0
High Value,MADHURAI,2,1249.69,38.0,1.0
High Value,MADHYA VIDYALAYA DHANBAD,4,93.75,44.75,1.0
High Value,MADHYAMGRAM,4,1506.8875,41.5,1.0
High Value,MADINIPUR,4,348.25,39.5,1.0
High Value,MADIPAKKAM,1,270.0,0.0,1.0
High Value,MADITAKKAM KANCHEEPURAM,1,454.0,48.0,1.0
High Value,MADURAI,311,1258.726848874598,42.864951768488744,1.0
High Value,MADURAI CITY,1,500.0,42.0,1.0
High Value,MADURAI DISTRICT,1,120.0,39.0,1.0
High Value,MADURAI DT,5,337.8,39.4,1.0
High Value,MADURAI RURAL,5,58.0,42.2,1.0
High Value,MADURAI ST,3,2831.433333333333,48.333333333333336,1.0
High Value,MAGARPATTA CITY HADAPSAR PUNE,1,1175.0,47.0,1.0
High Value,MAGRODA,5,54.0,50.8,1.0
High Value,MAHABALESHWAR HOTEL BANER PUNE,1,6740.0,56.0,1.0
High Value,MAHABOOBNAGAR,10,200.1,44.1,1.0
High Value,MAHABUB NAGAR,33,277.4690909090909,42.93939393939394,1.0
High Value,MAHABUBABAD,5,331.256,43.0,1.0
High Value,MAHABUBNAGAR,24,1161.9975000000002,47.708333333333336,1.0
High Value,MAHABUBNGAR,1,398.78,41.0,1.0
High Value,MAHAD,1,1450.0,49.0,1.0
High Value,MAHADEV MANDIR  SURAT,1,6570.0,47.0,1.0
High Value,MAHADEVAPURA,4,723.3775,40.75,1.0
High Value,MAHADEVAPURA BANGALORE,1,120.0,50.0,1.0
High Value,MAHAKALI CAVES ROAD MUMBAI,4,453.4575,46.0,1.0
High Value,MAHALAKSHMI PURAM BANGALORE,1,523.0,36.0,1.0
High Value,MAHALAKSHMIPURAM BANGALORE,1,761.0,48.0,1.0
High Value,MAHALAXMI MUMBAI,81,1266.0565432098765,44.28395061728395,1.0
High Value,MAHALPAT KANGRA,1,673.0,33.0,1.0
High Value,MAHALUNGE PUNE,3,522.7666666666667,51.333333333333336,1.0
High Value,MAHAMAYA NAGAR,8,194.0,45.25,1.0
High Value,MAHAPE NAVI MUMBAI,2,558.0,48.0,1.0
High Value,MAHARAJGANJ,23,319.29826086956524,42.608695652173914,1.0
High Value,MAHARASHTRA MUMBAI,8,643.625,37.625,1.0
High Value,MAHASAMUND,4,157.4425,51.5,1.0
High Value,MAHATMA GANDHI STATUE HYDERABAD,3,50.666666666666664,46.333333333333336,1.0
High Value,MAHBOOBNAGAR,3,220.35666666666665,30.333333333333332,1.0
High Value,MAHBOULA,3,3065.6666666666665,45.0,1.0
High Value,MAHBUBNAGAR,32,465.7925,45.09375,1.0
High Value,MAHENDER GARH,3,83.33333333333333,50.333333333333336,1.0
High Value,MAHENDERGARH,4,522.6425,47.25,1.0
High Value,MAHENDRAGARH,83,1148.328795180723,44.51807228915663,1.0
High Value,MAHESANA,24,433.0529166666667,41.875,1.0
High Value,"MAHIM EAST,MUMBAI",1,5000.0,29.0,1.0
High Value,MAHIM MUMBAI,9,2072.5555555555557,39.22222222222222,1.0
High Value,MAHIM W,1,2499.0,26.0,1.0
High Value,MAHINDRA TOWERS MUMBAI,1,315.0,54.0,1.0
High Value,MAHIPAL PUR,2,1000.0,45.5,1.0
High Value,MAHISAGAR,10,140.7,41.1,1.0
High Value,MAHOBA,8,255.875,39.5,1.0
High Value,MAHUAR,1,769.0,53.0,1.0
High Value,MAHUDHA,1,1300.0,43.0,1.0
High Value,MAHUVA,4,157.0,40.5,1.0
High Value,MAHUWA,1,1264.0,48.0,1.0
High Value,MAIN AJMER ROAD JAIPUR,1,606.9,39.0,1.0
High Value,MAIN NAJAFGARH RD NEW DELHI,2,177.5,48.0,1.0
High Value,MAIN RD P N PALAYAM COIMBATORE,3,736.3333333333334,46.333333333333336,1.0
High Value,MAIN ROAD ABOVE SUZUKI BANGALORE,10,913.2,38.1,1.0
High Value,MAIN ROAD BANGALORE,4,255.0,38.25,1.0
High Value,MAIN ROAD MAHADEVAPURA BANGALORE,4,514.29,43.0,1.0
High Value,MAIN ROAD P N PALAYAM COIMBATORE,5,1310.2,37.4,1.0
High Value,MAINPURI,59,566.046779661017,42.3728813559322,1.0
High Value,MAJARI,1,175.0,49.0,1.0
High Value,MAJIRDANGA,1,200.0,42.0,1.0
High Value,MAJOR MANOJ TALWAR PARK KANPUR,3,1863.3333333333333,54.666666666666664,1.0
High Value,MAJORDA,1,25.0,55.0,1.0
High Value,MAKRANA,4,547.5,40.75,1.0
High Value,MAL JALPAIGURI,2,5518.5,31.5,1.0
High Value,MALABAR HILL MUMBAI,2,1879.21,41.5,1.0
High Value,MALAD (W) MUMBAI,12,1537.9116666666666,47.083333333333336,1.0
High Value,MALAD EAST MUMBAI,3,697.7800000000001,43.666666666666664,1.0
High Value,MALAD W MUMBAI,10,142.452,48.3,1.0
High Value,MALAD WEST MUMBAI,46,877.2706521739129,41.73913043478261,1.0
High Value,MALAD(W) MUMBAI,1,699.0,40.0,1.0
High Value,MALAKAPUR,1,491.0,46.0,1.0
High Value,MALAKPET,1,8000.0,39.0,1.0
High Value,MALALGAON,5,535.6,46.6,1.0
High Value,MALAPPURAM,113,1373.3677876106194,44.442477876106196,1.0
High Value,MALAPPURAM DIST,6,335.0,41.333333333333336,1.0
High Value,MALAPURAM,7,1719.142857142857,45.0,1.0
High Value,MALDA,32,1009.6953125,40.15625,1.0
High Value,MALEGAON,1,8370.0,33.0,1.0
High Value,MALERKOTLA,1,19.06,33.0,1.0
High Value,MALIGRAM,1,832.0,50.0,1.0
High Value,MALKAJGIRI RANGAREDDY,4,468.0,47.25,1.0
High Value,MALKANGIRI,3,180.66666666666666,32.0,1.0
High Value,MALL KUNDALAHALLI BANGALORE,4,2193.5,37.5,1.0
High Value,MALL PUNE,1,437.0,42.0,1.0
High Value,MALLAPURAM DT,1,49.0,25.0,1.0
High Value,MALLESHWARA BANGALORE,8,574.5375,48.625,1.0
High Value,MALLESHWARAM BANGALORE,11,1379.9454545454546,46.63636363636363,1.0
High Value,MALLESWARAM BANGALORE,4,486.6875,40.75,1.0
High Value,MALLESWARAM WEST BANGALORE,20,3331.3940000000002,38.9,1.0
High Value,MALOUT,17,765.6882352941177,41.64705882352941,1.0
High Value,MALOUT (PUNJAB),2,72.725,55.5,1.0
High Value,MALVANI MUMBAI,1,505.0,48.0,1.0
High Value,MALVERN,2,274.5,36.0,1.0
High Value,MALWANI DEPOT MUMBAI,2,534.0,52.0,1.0
High Value,MALWANI MUMBAI,7,431.57142857142856,42.42857142857143,1.0
High Value,MAMAHAJI ALI WORLI MUMBAI,1,972.0,25.0,1.0
High Value,MANALI,117,963.0854700854701,40.92307692307692,1.0
High Value,MANALI (21/26) KULLU,5,742.55,42.6,1.0
High Value,MANALI 21/26 KULLU,4,2662.5,40.0,1.0
High Value,MANAMA,6,1231.1533333333334,41.666666666666664,1.0
High Value,MANAMADURAI,2,1176.5,37.0,1.0
High Value,MANANTHAVADY,1,1000.0,50.0,1.0
High Value,MANAPAKKAM,3,457.6666666666667,49.333333333333336,1.0
High Value,MANARCADU,2,775.0,41.5,1.0
High Value,MANAVADAR,2,213.5,42.0,1.0
High Value,MANDAL K V RANGAREDDY HYDERABAD,2,444.5,45.0,1.0
High Value,MANDAL UDAIPUR,2,198.76,38.0,1.0
High Value,MANDAL VISAKHAPATNAM,10,70.5,48.1,1.0
High Value,MANDALGARH,2,1008.6,25.0,1.0
High Value,MANDAPAM CHENNAI,2,374.5,41.0,1.0
High Value,MANDAPESHWAR MUMBAI,2,1967.5,43.5,1.0
High Value,MANDAPESHWAR MUMBAI (SUBURBAN),1,799.0,47.0,1.0
High Value,MANDAPETA,6,320.69166666666666,42.666666666666664,1.0
High Value,MANDAWA,1,429.0,40.0,1.0
High Value,MANDI,148,401.2405405405405,42.83108108108108,1.0
High Value,MANDI DABWALI,12,1218.4791666666667,42.916666666666664,1.0
High Value,MANDI GOBINDGARH,18,981.3277777777779,41.333333333333336,1.0
High Value,MANDI GURHARSAHI,1,1000.0,44.0,1.0
High Value,MANDIGOBINDGARH,11,211.63636363636363,37.72727272727273,1.0
High Value,MANDIGOBINGARH,1,1000.0,26.0,1.0
High Value,MANDIR ASANSOL,1,6147.0,42.0,1.0
High Value,MANDIR CLUB KOLKATA,4,1600.0,49.0,1.0
High Value,MANDIR GOHANA,1,791.0,39.0,1.0
High Value,MANDIR HATIARA NORTH 24 PARGANAS,1,807.93,39.0,1.0
High Value,MANDIR KOLKATA,9,940.0,41.111111111111114,1.0
High Value,MANDIR MULUND WEST MUMBAI,2,789.12,47.5,1.0
High Value,MANDIR MUMBAI,8,68.375,44.0,1.0
High Value,MANDIR NEEMRANA,4,225.0,37.75,1.0
High Value,MANDIR PUNE,1,7500.0,28.0,1.0
High Value,MANDIR SAMALKHA,1,500.0,54.0,1.0
High Value,MANDIR VADODARA,2,1391.5,52.0,1.0
High Value,MANDLA,3,356.5333333333333,40.0,1.0
High Value,MANDSAUR,3,113.27,41.666666666666664,1.0
High Value,MANDYA,57,696.7715789473683,42.91228070175438,1.0
High Value,MANER,2,182.0,44.0,1.0
High Value,MANGALAGIRI,6,920.6683333333334,45.666666666666664,1.0
High Value,MANGALDAI,1,750.0,39.0,1.0
High Value,MANGALORE,385,1447.0973766233767,42.787012987012986,1.0
High Value,MANGALORE CITY,2,778.5,48.0,1.0
High Value,MANGALORE TQ,2,1274.5,30.5,1.0
High Value,MANGALURU,12,1792.25,47.833333333333336,1.0
High Value,MANGAORE,2,1824.0,47.5,1.0
High Value,MANGATTIDAM,3,76.66666666666667,35.0,1.0
High Value,MANIMAJRA,4,32.5,46.5,1.0
High Value,MANINAGAR,3,4045.0,48.666666666666664,1.0
High Value,MANIPAL,5,164.02,42.8,1.0
High Value,MANIPUR,9,535.2366666666667,46.55555555555556,1.0
High Value,MANKAPUR,2,75.0,45.5,1.0
High Value,MANKAPUR NAGPUR NAGPUR,4,25.0,41.25,1.0
High Value,MANKUVA BHUJ,53,289.4622641509434,41.81132075471698,1.0
High Value,MANNUR,1,1478.0,54.0,1.0
High Value,MANPURI,3,162.66666666666666,42.333333333333336,1.0
High Value,MANSA,12,331.09666666666664,42.083333333333336,1.0
High Value,MANTAPA BANGALORE,2,499.52,32.5,1.0
High Value,MANTAPA HALL MANGALORE,1,1482.0,25.0,1.0
High Value,MANTAR RD DELHI,4,1100.6399999999999,48.75,1.0
High Value,MAO,2,89.0,40.0,1.0
High Value,MAPUSA,27,4260.5948148148145,46.111111111111114,1.0
High Value,MAPUSA (GOA),17,595.12,46.94117647058823,1.0
High Value,MAPUSA BARDEI,1,521.0,48.0,1.0
High Value,MAPUSA BARDEZ,8,1536.96,38.625,1.0
High Value,MARATHAHALLI BANGALORE,1,2498.67,48.0,1.0
High Value,MARATHAHALLI COLONY BANGALORE NORTH,2,2240.0,49.0,1.0
High Value,MARATHAHALLI OUTER RING ROAD,1,1346.0,41.0,1.0
High Value,MARATHAHALLI RING RD BANGALORE,7,784.092857142857,44.42857142857143,1.0
High Value,MARATHALLI OUTER RING RD BANGALORE,32,800.1990625,43.53125,1.0
High Value,MARATHALLI OUTER RING RD VARTHUR,4,340.435,46.5,1.0
High Value,MARATHALLI RING RD BANGALORE,28,887.7325,46.5,1.0
High Value,MARATHALLI RING ROAD BANGALORE,20,492.41849999999994,41.0,1.0
High Value,MARCELA,7,694.7071428571428,40.142857142857146,1.0
High Value,MARDOL,1,5298.0,33.0,1.0
High Value,MARG ELPHINSTONE MUMBAI,1,350.0,54.0,1.0
High Value,MARG ELPHINSTONE WEST MUMBAI,5,1028.0,36.8,1.0
High Value,MARG KURLA W MUMBAI,44,514.1493181818182,44.75,1.0
High Value,MARG KURLA WEST MUMBAI,1,1200.0,55.0,1.0
High Value,MARG KURLA-W MUMBAI,4,793.635,45.5,1.0
High Value,MARG LOWER PAREL (W) MUMBAI,3,904.6666666666666,35.0,1.0
High Value,MARG LOWER PAREL MUMABI,1,340.5,50.0,1.0
High Value,MARG LOWER PAREL MUMBAI,120,951.7959166666666,44.18333333333333,1.0
High Value,MARG LOWER PAREL WORLI MUMBAI,7,1211.4342857142858,38.857142857142854,1.0
High Value,MARG MUMBAI,4,3505.5600000000004,38.5,1.0
High Value,MARG MUMBAI ANDHERI E,1,70.0,28.0,1.0
High Value,MARG PRABHADEVI MUMBAI,4,1027.5,44.5,1.0
High Value,MARG WORLI MUMBAI,17,780.804705882353,44.94117647058823,1.0
High Value,MARGAO,63,1030.691746031746,43.36507936507937,1.0
High Value,MARGAO GOA,2,283.5,46.5,1.0
High Value,MARGAO SALCETE,12,1934.5833333333333,42.0,1.0
High Value,MARGAO SOUTH,1,499.0,49.0,1.0
High Value,MARGAON,6,88.33333333333333,41.666666666666664,1.0
High Value,MARGHERITA,3,1014.6666666666666,47.666666666666664,1.0
High Value,MARGO,8,559.51875,49.0,1.0
High Value,MARIAHU,5,663.6,44.8,1.0
High Value,MARIGAON,4,568.5,41.5,1.0
High Value,MARIGOLD PREMISES KALYANI NGR PUNE,1,1500.0,50.0,1.0
High Value,MARIHAN,5,263.168,36.4,1.0
High Value,MARINE LINES MUMBAI,2,185.0,42.0,1.0
High Value,MARKAPUR,6,577.5833333333334,41.5,1.0
High Value,MARKET BANDRA (W) MUMBAI,1,358.0,47.0,1.0
High Value,MARKET BANGALORE,3,1958.3333333333333,39.0,1.0
High Value,MARKET HYDERABAD,1,2080.0,48.0,1.0
High Value,MARKET NASHIK,12,240.75,42.166666666666664,1.0
High Value,MARKET NEW DELHI,5,328.6,39.8,1.0
High Value,MARKET SECUNDRABAD,8,611.125,41.25,1.0
High Value,MARKET YARD PUNE,7,1264.5314285714285,48.0,1.0
High Value,MARKS SCHOOL NEW DELHI,8,2307.875,34.25,1.0
High Value,MAROL ANDHERI( E)MUMBAI,1,557.52,42.0,1.0
High Value,MAROL ANDHERI(E) MUMBAI,4,814.7875,51.5,1.0
High Value,MAROL METRO MAROL ANDHERI (E)MUMBAI,5,880.948,42.6,1.0
High Value,MARREDPALY WEST SECBAD,12,1205.8833333333334,39.416666666666664,1.0
High Value,MARRIAGE GARDEN JAIPUR,3,4020.0,42.666666666666664,1.0
High Value,MARSEILLE,7,1388.5714285714287,52.714285714285715,1.0
High Value,MARY SCHOOL MIRAROAD (E) THANE,1,100.0,52.0,1.0
High Value,MARYGANJ,2,41.0,42.0,1.0
High Value,MARYS SCHOOL BANGALORE,1,300.0,36.0,1.0
High Value,MASA BILIMORA,6,92.83333333333333,40.333333333333336,1.0
High Value,MASHACHA PADA DIST -THANE,1,410.0,40.0,1.0
High Value,MASTEK BLDG NAVI MUMBAI,7,4406.547142857143,38.714285714285715,1.0
High Value,MATDAR SANGH SECTOR 3A THANE,1,61.18,47.0,1.0
High Value,MATHERAN ROAD NERE PANVEL,1,1512.75,45.0,1.0
High Value,MATHOOR,1,1230.0,40.0,1.0
High Value,MATHTHIGATTI,2,311.0,44.0,1.0
High Value,MATHURA,274,892.6370072992701,43.722627737226276,1.0
High Value,MATHURA ROAD FARIDABAD,1,600.0,50.0,1.0
High Value,MATIHA,1,50.0,48.0,1.0
High Value,MATUNGA EAST MUMBAI,1,2970.0,54.0,1.0
High Value,MATUNGA MUMBAI,1,172.0,56.0,1.0
High Value,MAU,46,405.0336956521739,41.84782608695652,1.0
High Value,MAUNATH BHANJAN,2,225.0,40.0,1.0
High Value,MAVELIKKARA,2,1442.5,41.0,1.0
High Value,MAYUR NAGAR GOREGAON EAST MUMBAI,5,304.0,41.2,1.0
High Value,MAYURBHANJ,18,288.055,39.5,1.0
High Value,MAZHAVANTHANGAL VILLAGE,3,479.8333333333333,34.0,1.0
High Value,MC DONALDS BENGALURU,3,1440.6666666666667,45.333333333333336,1.0
High Value,MCDONALDS MUMBAI,1,1000.0,56.0,1.0
High Value,MCKINNEY,2,465.0,49.0,1.0
High Value,MEDAK,223,736.0272645739909,44.03139013452915,1.0
High Value,MEDAK DIST,28,491.45142857142855,40.67857142857143,1.0
High Value,MEDAK DISTRICT,5,745.0,48.6,1.0
High Value,MEDAVAKKAM CHENNAI,2,246.95,51.0,1.0
High Value,MEDCHAL,1,150.0,50.0,1.0
High Value,MEDHASAN,3,721.6666666666666,41.0,1.0
High Value,MEDINIPUR,54,688.2194444444444,41.81481481481482,1.0
High Value,MEENACHIL,1,129.0,56.0,1.0
High Value,MEERUT,987,1430.4500506585612,43.82877406281661,1.0
High Value,MEERUT CANTT,1,50.0,51.0,1.0
High Value,MEERUT CITY,2,98.5,52.0,1.0
High Value,MEGHPAR,2,213.075,42.0,1.0
High Value,MEGHPAR BORICHI,3,506.3333333333333,40.0,1.0
High Value,MEHAM,13,460.8738461538462,44.15384615384615,1.0
High Value,MEHATVAS,2,158.32999999999998,44.5,1.0
High Value,MEHSANA,72,972.2208333333333,43.625,1.0
High Value,MEHSANA I E,3,398.5833333333333,50.333333333333336,1.0
High Value,MELBOURNE,11,1258.9863636363636,38.45454545454545,1.0
High Value,MERCES,11,3649.348181818182,40.0,1.0
High Value,MERCES TISWADI,2,530.5,33.5,1.0
High Value,MERIDEAN GUINDY ALANDHUR CHENNAI,15,603.0166666666667,39.733333333333334,1.0
High Value,MERIDIAN SCHOOL MADHAPUR HYDERABAD,1,808.0,37.0,1.0
High Value,MERTA CITY,7,226.42857142857142,44.57142857142857,1.0
High Value,METRO STATION DELHI,2,501.25,34.5,1.0
High Value,METRO STN NEW DELHI,2,905.0,50.5,1.0
High Value,METTUPALAYAM,4,387.75,39.25,1.0
High Value,MEWAT,29,252.46724137931034,40.3448275862069,1.0
High Value,MEZHUVELY PANCHAYATH,1,588.51,43.0,1.0
High Value,MHAPE NAVI MUMBAI,10,654.175,41.9,1.0
High Value,MHASAWAD,1,1589.55,42.0,1.0
High Value,MHOLEL,1,650.0,50.0,1.0
High Value,MIDC ANDHERI EAST MUMBAI,1,17.0,47.0,1.0
High Value,MIDINIPUR,16,787.1,41.375,1.0
High Value,MIDNAPORE,22,421.1945454545455,43.22727272727273,1.0
High Value,MIHIJAM,1,30.0,50.0,1.0
High Value,MILAN INDUSTRIES KALACHOWKI MUMBAI,1,10.0,51.0,1.0
High Value,MILL MUMBAI,2,345.0,43.5,1.0
High Value,MILLENNIUM BANGALORE,14,1193.0664285714286,44.42857142857143,1.0
High Value,MILLS MUMBAI,3,1167.3966666666668,48.0,1.0
High Value,MINTO BRIDGE NEW DELHI,2,682.0,46.5,1.0
High Value,MIRA BHAYANDER,2,1055.0,47.0,1.0
High Value,MIRA BHAYANDER THANE,2,477.0,39.5,1.0
High Value,MIRA RD E,3,1329.6666666666667,45.333333333333336,1.0
High Value,MIRA ROAD,14,685.2414285714286,45.357142857142854,1.0
High Value,MIRA ROAD (E) THANE,1,8495.0,54.0,1.0
High Value,MIRA ROAD (EAST) THANE,3,378.50333333333333,44.333333333333336,1.0
High Value,MIRA ROAD E,13,1335.7907692307692,43.46153846153846,1.0
High Value,MIRA ROAD E THANE,6,423.66333333333336,43.5,1.0
High Value,MIRA ROAD EAST,10,1661.075,45.6,1.0
High Value,MIRA ROAD EAST  MUMBAI,4,444.0725,38.75,1.0
High Value,MIRA ROAD EAST MUMBAI,1,2164.2,44.0,1.0
High Value,MIRA ROAD THANE,12,998.505,41.333333333333336,1.0
High Value,MIRA-BHAYANDAR THANE,3,743.0,44.0,1.0
High Value,MIRA-BHAYANDER THANE,6,786.6433333333334,39.166666666666664,1.0
High Value,MIRAMAR,2,686.0,33.0,1.0
High Value,MIRAROAD,1,1199.0,40.0,1.0
High Value,MIRAROAD EAST,6,1.635,39.166666666666664,1.0
High Value,MIRAROAD EAST THANE,4,410.625,47.0,1.0
High Value,MIRAROAD THANE THANE,7,374.53999999999996,46.285714285714285,1.0
High Value,MIRZA,4,17.5,39.75,1.0
High Value,MIRZAPAR,1,911.6,40.0,1.0
High Value,MIRZAPUR,46,532.1543478260869,42.47826086956522,1.0
High Value,MITAI BANDAR HYDERABAD,1,1347.0,46.0,1.0
High Value,MITHAKHALI ELLES BRIDGE AHMEDABAD,2,281.065,43.0,1.0
High Value,MITHAKHALI ELLIS BRIDGE AHMEDABAD,4,784.5,47.25,1.0
High Value,MITHAKHALI ELLISBRIDGE AHMEDABAD,6,107.16666666666667,43.0,1.0
High Value,MITHANAGAR CHENNAI,7,2336.285714285714,47.285714285714285,1.0
High Value,MITHAPUR,2,280.5,47.0,1.0
High Value,MOBARA,1,500.0,38.0,1.0
High Value,MODASA,5,738.08,46.2,1.0
High Value,MODEL SCHOOL HYDERABAD,3,408.3333333333333,39.666666666666664,1.0
High Value,MODI NAGAR,83,852.2296385542169,43.325301204819276,1.0
High Value,MODI NAGAR GHAZIABAD,1,458.0,54.0,1.0
High Value,MODINAGAR,20,577.9515,42.65,1.0
High Value,MOGA,80,823.27225,44.8875,1.0
High Value,MOGAPPAIR,6,145.83333333333334,40.333333333333336,1.0
High Value,MOGRI,5,127.44000000000001,39.4,1.0
High Value,MOHALI,1795,999.09426183844,43.689693593314765,1.0
High Value,MOHALI CHANDIGARH,1,5150.0,38.0,1.0
High Value,MOHAN NAGAR CHINCHWAD,1,3359.0,46.0,1.0
High Value,MOHANPUR,3,1452.6666666666667,44.333333333333336,1.0
High Value,MOHINDARGARH,1,20.0,49.0,1.0
High Value,MOHUDA,8,548.75,42.5,1.0
High Value,MOIRA,2,750.0,47.5,1.0
High Value,MOKOKCHUNG,8,1592.73125,44.5,1.0
High Value,MOMBASA,4,51.14,40.25,1.0
High Value,MONALI,1,331.0,51.0,1.0
High Value,MONGHYR,4,427.2,46.75,1.0
High Value,MOOSAPET  HYDERABAD,4,1143.955,47.5,1.0
High Value,MOOSAPET HYDERABAD,44,465.70340909090913,41.09090909090909,1.0
High Value,MOOSAPET MOOSAPET HYDERABAD,2,270.0,36.5,1.0
High Value,MORADA,6,939.02,45.833333333333336,1.0
High Value,MORADABAD,382,945.9998429319372,43.526178010471206,1.0
High Value,MORADABAD MORADABAD,10,1231.2,36.3,1.0
High Value,MORBI,6,250.07333333333335,45.166666666666664,1.0
High Value,MOREN CHANDEL,4,72.5,38.25,1.0
High Value,MORENA,28,346.84999999999997,45.07142857142857,1.0
High Value,MOREWASTI CHIKHALI PUNE,3,283.3333333333333,55.333333333333336,1.0
High Value,MORINDA,34,1245.7338235294117,44.411764705882355,1.0
High Value,MORINDA MORINDA,37,231.5381081081081,42.32432432432432,1.0
High Value,MORLEM,4,550.0,45.75,1.0
High Value,MORMUGAO,4,3595.975,41.75,1.0
High Value,MORMUGAO SOUTH GOA,3,100.0,46.0,1.0
High Value,MOSABANI,2,408.0,38.0,1.0
High Value,MOSES RD MAHALAXMI MUMBAI,2,995.0,36.0,1.0
High Value,MOSES ROAD MAHALAXMI MUMBAI,1,310.0,55.0,1.0
High Value,MOTA KAPRA,1,200.0,38.0,1.0
High Value,MOTIHARI,4,186.0,44.75,1.0
High Value,MOTILAL NAGAR GOREGAON WEST MUMBAI,1,74.0,46.0,1.0
High Value,MOUNT HAWTHORN,1,1000.0,28.0,1.0
High Value,MOUNTVIEW PUBLIC SCHOOL ZIRAKPUR,3,433.3333333333333,45.666666666666664,1.0
High Value,MSRIT CAMPUS BANGALORE,4,160.0,45.5,1.0
High Value,MSRIT POST BANGALORE,2,2215.0,41.0,1.0
High Value,MUDIGERE,3,919.0,41.666666666666664,1.0
High Value,MUDURAI,5,191.2,42.6,1.0
High Value,MUGHALSARAI,1,1017.25,46.0,1.0
High Value,MUKERIAN,35,517.3965714285714,41.25714285714286,1.0
High Value,MUKTSAR,178,1384.9147752808988,45.03370786516854,1.0
High Value,MUKTSAR SAHIB,7,922.3657142857143,46.857142857142854,1.0
High Value,MUKUNDAPUR KOLKATA,2,1301.5,47.5,1.0
High Value,MULBAGAL,3,610.3333333333334,44.0,1.0
High Value,MULTIPLEX PUNE,2,237.5,53.0,1.0
High Value,MULUND,1,1993.2,38.0,1.0
High Value,MULUND (W),1,599.0,38.0,1.0
High Value,MULUND E  MUMBAI,1,450.0,55.0,1.0
High Value,MULUND EAST,18,1003.808888888889,41.666666666666664,1.0
High Value,MULUND EAST MUMBAI,4,744.47,46.75,1.0
High Value,MULUND MUMBAI,10,294.073,45.3,1.0
High Value,MULUND W,2,256.0,53.5,1.0
High Value,MULUND W MUMBAI,3,295.3333333333333,44.333333333333336,1.0
High Value,MULUND WEST MUMBAI,6,291.3016666666667,49.666666666666664,1.0
High Value,MUMA,1,2940.91,56.0,1.0
High Value,MUMABI,1,799.0,37.0,1.0
High Value,MUMAI,2,1999.0,49.5,1.0
High Value,MUMBAI,29364,1304.1781766789265,43.520160741043455,1.0
High Value,MUMBAI (SUB URBAN),7,381.2685714285714,47.42857142857143,1.0
High Value,MUMBAI (SUBURBAN),1,1399.0,56.0,1.0
High Value,MUMBAI AIROLI THANE,4,300.125,55.0,1.0
High Value,MUMBAI ANDHERI EAST,1,3526.3,40.0,1.0
High Value,MUMBAI ANDHERI WEST,4,2816.1724999999997,46.0,1.0
High Value,MUMBAI AZAD NAGAR MUMBAI,1,795.0,56.0,1.0
High Value,MUMBAI B/H BEAUMONDE TOWER MUMBAI,1,150.0,50.0,1.0
High Value,MUMBAI BHANDUP COMPLEX MUMBAI,3,790.0,43.666666666666664,1.0
High Value,MUMBAI CENTRAL MUMBAI,1,1512.75,38.0,1.0
High Value,MUMBAI CHINCHBUNDER MUMBAI,2,636.5,36.5,1.0
High Value,MUMBAI CITY (M H) MUMBAI,3,223.33333333333334,43.333333333333336,1.0
High Value,MUMBAI CITY (MH) MUMBAI,2,136.70999999999998,47.0,1.0
High Value,MUMBAI CITY MUMBAI,1,2495.0,25.0,1.0
High Value,MUMBAI CITY TEHSIL MUMBAI CITY,3,1868.6666666666667,47.0,1.0
High Value,MUMBAI G P O,6,672.5,54.166666666666664,1.0
